X,Y
-31.15261837150107,42.877900701872214
-31.896196227058564,42.327682032506516
-32.63005819225989,41.76456994115627
-33.35398072564138,41.188735957219464
-34.067743313386586,40.60035548530583
-34.77112853649688,39.99960775180692
-35.46392213701949,39.3866757503019
-36.145913083312415,38.76174618581604
-36.81689363432686,38.125009417948505
-37.476659402887016,37.47665940288702
-38.84434921828717,37.51155200478585
-39.49309988743521,36.827911443374916
-40.129820575779284,36.13305274337835
-40.754317332029686,35.427187565487394
-41.366399928424805,34.71053092307313
-41.96588191867643,33.983301116691216
-42.55258069476298,33.245719667585554
-43.12631754255382,32.4980112502106
-43.68691769624716,31.740403623793554
-44.234210391605565,30.97312756295648
-44.768028917972245,30.196416787420333
-45.288210669052894,29.410507890811473
-46.642645288603426,29.14555953282627
-47.14420153861617,28.32709412005299
-47.63139720814413,27.499999999999996
-48.104083892666765,26.664529113548543
-48.562117607240985,25.820935953223987
-50.78737187873696,25.877458485154172
-50.332466592753356,24.548784220188328
-52.565851648125694,24.51185918096057
-52.98563654327084,23.590725298396425
-53.389281500241545,22.66240545237788
-53.776663564873665,21.72718241812291
-54.147664736837704,20.78534107362741
-55.44186462636859,20.179188456214465
-55.161277945118904,17.922985673746954
-55.46567584585606,16.957558873918725
-56.714440060360815,16.262603993202955
-55.78559596035969,19.20852111297224
-54.50217200558268,19.837168312888796
-52.84947971030687,21.352575824706996
-53.389281500241545,22.66240545237788
-52.98563654327084,23.590725298396425
-52.565851648125694,24.51185918096057
-53.028848731650854,25.863897660555562
-51.67837840292533,26.33144898489372
-51.21096038581776,27.22935064158166
-48.97870359980616,27.14933873379488
-47.63139720814413,27.499999999999996
-47.14420153861617,28.32709412005299
-46.642645288603426,29.14555953282627
-46.126881236998315,29.9551469258265
-44.768028917972245,30.196416787420333
-44.234210391605565,30.97312756295648
-43.68691769624716,31.740403623793554
-43.12631754255382,32.4980112502106
-42.55258069476298,33.245719667585554
-41.96588191867643,33.983301116691216
-41.366399928424805,34.71053092307313
-40.754317332029686,35.427187565487394
-40.129820575779284,36.13305274337835
-39.49309988743521,36.827911443374916
-38.84434921828717,37.51155200478585
-37.476659402887016,37.47665940288702
-37.511552004785855,38.84434921828716
-36.145913083312415,38.76174618581604
-35.46392213701949,39.3866757503019
-34.77112853649688,39.99960775180692
-34.067743313386586,40.60035548530583
-33.983301116691216,41.96588191867644
-32.63005819225989,41.76456994115627
-31.896196227058564,42.327682032506516
-31.15261837150107,42.877900701872214
-30.399551126605445,43.41505834731656
-29.637223883949574,43.938991345417215
-28.865868855796435,44.44954010110747
-28.085721004359854,44.94654909629058
-27.297017970232876,45.429866937211955
-26.49999999999999,45.899346400575254
-25.69490987305586,46.35484447838798
-24.88199282765222,46.796222421523126
-24.061496486195978,47.2233457819835
-23.233670779821107,47.636084453855844
-22.398767872257064,48.03431271294245
-21.557042083017414,48.41790925505784
-20.70874980993151,48.78675723297933
-19.85414945104334,49.140744292039734
-18.993501325900915,49.47976260435169
-18.127067596260442,49.803708901653145
-17.2551121862293,50.11248450676379
-16.37790070187221,50.40599536364314
-15.78807205502778,51.64045682200392
-14.88441721411795,51.90813158066922
-13.976228435536125,52.15999461960969
-12.821860466782393,51.425673492627816
-11.922405880224847,51.641613433617465
-11.019319613341246,51.8418228388917
-10.112876754956874,52.02624072272619
-9.203353416347307,52.194810909647025
-8.291026647132233,52.3474820515423
-7.376174350883463,52.48420764330323
-6.45907520047281,52.60494603699007
-5.540008553185638,52.709660454518485
-4.619254365625887,52.79831899886251
-3.6970931084386427,52.870894663770684
-2.7738056808760234,52.92736534199241
-1.8496733252325506,52.96771383201207
-0.9249775411760243,52.991927843288735
3.245314017740486e-15,53.0
0.9249775411760307,52.991927843288735
1.8496733252325572,52.96771383201207
2.77380568087603,52.92736534199241
3.6970931084386374,52.870894663770684
4.619254365625881,52.79831899886251
5.540008553185634,52.709660454518485
6.459075200472817,52.604946036990064
7.37617435088347,52.48420764330323
8.29102664713224,52.3474820515423
9.377001594014242,53.17961866265923
10.112876754956881,52.02624072272619
11.22723130415901,52.8199704396255
12.147356934568705,52.615983498402706
12.821860466782386,51.425673492627816
13.717409390433598,51.19406879332062
14.884417214117954,51.90813158066922
15.788072055027786,51.64045682200391
16.686917696247164,51.35705187993829
17.580680340686463,51.0580030823631
18.469087739586115,50.74340152243905
19.35186927544622,50.41334303084889
20.228756044459246,50.06792814660652
21.09948093842078,49.70726208643178
21.96377872609321,49.33145471270045
22.82138613399777,48.9406204999791
23.672041926610184,48.53487850015502
24.515486985935528,48.11435230617186
25.351464390438107,47.67917001438205
26.179719493302205,47.22946418552737
27.000000000000007,46.76537180435968
27.812056045142924,46.287034237914064
28.615640268593065,45.79459719244701
29.410507890811463,45.2882106690529
30.196416787420326,44.76802891797225
31.54670399930753,45.05336243589455
32.328188876086024,44.49593469062211
33.09982627336266,43.924953052601104
33.861381142911206,43.34059144836971
34.61262150774106,42.7430278801334
35.353318532759666,42.13244437154379
36.0832465944779,41.50902691225246
36.802183349737206,40.872965401256685
37.50990980343742,40.22445358905438
37.511552004785855,38.844349218287164
37.47665940288702,37.47665940288702
38.12500941794851,36.81689363432685
36.567685080958526,34.09991800312493
36.41409644839232,32.78739971158405
36.226059850693055,31.49083339154435
36.770133269710946,30.853805264953884
37.3030061499346,30.207378770392197
37.82451617312265,29.5517508156316
37.535868972222765,28.285306088146267
38.02379873562253,27.625906857746237
38.50014608158261,26.958092508499163
38.96476591008696,26.282066463125105
39.41751669343493,25.598034645706274
39.85826051935202,24.90620541896063
40.28686313299928,24.206789520772546
40.70319397786862,23.499999999999996
41.1071262355516,22.78605215157784
41.49853686436957,22.06516345093687
41.87730663685329,21.337553487758697
42.24332017606085,20.60344389908664
42.59646599072255,19.863058301812874
42.93663650920224,19.116622224562608
43.2637281122647,18.36436303899587
43.57764116463901,17.606509890547866
42.94469961887128,16.484925679083812
44.1655531769377,16.07494673630643
44.43937305316789,15.301703259486365
44.699656265872214,14.523798735622528
44.94632353026267,13.741470121968629
44.21803801316267,12.679318367581962
45.39851383558621,12.164495119818476
45.60389913497183,11.370329093184383
44.82102298012082,10.34774849981779
44.99478963375506,9.56393777761693
46.1364776220402,8.968022782697606
45.30115663856157,7.987816172678795
45.43366366737634,7.19598539185062
45.55233116211224,6.40196264416301
45.65712297550081,5.605989796636784
45.74800718694057,4.80830931031206
45.82495611222029,4.009164166392275
45.887946311951914,3.208797792229764
45.9369585987104,2.4074539871754164
45.971978042878405,1.6053768483150446
46.99284167235039,0.820263102552325
47.0,0.0
47.0,0.0
46.99284167235039,0.820263102552325
46.9713688698975,1.6402763450175455
46.93558813346497,2.45978994341836
45.887946311951914,3.208797792229764
45.82495611222029,4.009164166392275
45.74800718694057,4.80830931031206
45.65712297550081,5.605989796636784
45.55233116211224,6.40196264416301
45.43366366737634,7.19598539185062
45.30115663856157,7.987816172678795
46.1364776220402,8.968022782697606
45.97293723448887,9.77184946843469
44.82102298012082,10.34774849981779
45.60389913497183,11.370329093184383
45.39851383558621,12.164495119818476
45.17929970910099,12.95495572339896
43.99001877429963,13.449098417245892
43.74859974957706,14.214781741247581
44.43937305316789,15.301703259486365
44.1655531769377,16.07494673630643
43.878280045368484,16.843293628629112
43.57764116463901,17.606509890547866
43.2637281122647,18.36436303899587
42.93663650920224,19.116622224562608
41.6901582036859,19.440440040072176
42.24332017606085,20.60344389908664
41.87730663685329,21.337553487758697
41.49853686436957,22.06516345093687
41.1071262355516,22.78605215157784
40.70319397786862,23.499999999999996
40.28686313299928,24.206789520772546
39.85826051935202,24.90620541896063
39.41751669343493,25.598034645706274
38.96476591008696,26.282066463125105
38.50014608158261,26.958092508499163
38.02379873562253,27.625906857746237
38.334504482270056,28.887121111298317
37.82451617312265,29.5517508156316
37.3030061499346,30.207378770392197
36.00408882659197,30.211017655267344
35.47135027047028,30.83477436255384
35.67095162291493,32.118269105225195
35.836331379339356,33.417919643062426
35.24765021659391,34.038260152490864
37.47665940288702,37.47665940288702
37.511552004785855,38.844349218287164
36.827911443374916,39.49309988743521
36.13305274337834,40.12982057577929
36.0832465944779,41.50902691225246
35.353318532759666,42.13244437154379
34.61262150774106,42.7430278801334
33.861381142911206,43.34059144836971
33.09982627336266,43.924953052601104
32.915974128378494,45.30495168499706
31.54670399930753,45.05336243589455
30.196416787420326,44.76802891797225
29.95514692582649,46.12688123699832
29.14555953282627,46.64264528860343
27.812056045142924,46.287034237914064
27.000000000000007,46.76537180435968
26.179719493302205,47.22946418552737
25.351464390438107,47.67917001438205
24.515486985935528,48.11435230617186
23.233670779821104,47.63608445385585
22.82138613399777,48.9406204999791
21.96377872609321,49.33145471270045
21.09948093842078,49.70726208643178
20.228756044459246,50.06792814660652
19.35186927544622,50.41334303084889
18.469087739586115,50.74340152243905
17.580680340686463,51.0580030823631
16.686917696247164,51.35705187993829
15.788072055027786,51.64045682200391
14.884417214117954,51.90813158066922
13.97622843553612,52.15999461960969
13.063782362382055,52.39596921890381
12.147356934568705,52.615983498402706
11.22723130415901,52.8199704396255
10.112876754956881,52.02624072272619
9.203353416347312,52.194810909647025
8.29102664713224,52.3474820515423
7.37617435088347,52.48420764330323
6.459075200472817,52.604946036990064
5.540008553185634,52.709660454518485
4.619254365625881,52.79831899886251
3.6970931084386374,52.870894663770684
2.77380568087603,52.92736534199241
1.8496733252325572,52.96771383201207
0.9249775411760307,52.991927843288735
3.245314017740486e-15,53.0
-0.9249775411760243,52.991927843288735
-1.8496733252325506,52.96771383201207
-2.7738056808760234,52.92736534199241
-3.6970931084386427,52.870894663770684
-4.619254365625887,52.79831899886251
-5.540008553185638,52.709660454518485
-6.45907520047281,52.60494603699007
-7.376174350883463,52.48420764330323
-8.291026647132233,52.3474820515423
-9.203353416347307,52.194810909647025
-10.112876754956874,52.02624072272619
-11.019319613341246,51.8418228388917
-11.922405880224847,51.641613433617465
-12.821860466782393,51.425673492627816
-13.717409390433605,51.19406879332062
-14.88441721411795,51.90813158066922
-15.495700350305043,50.68415206604088
-16.37790070187221,50.40599536364314
-17.2551121862293,50.11248450676379
-18.127067596260442,49.803708901653145
-18.993501325900915,49.47976260435169
-19.85414945104334,49.140744292039734
-20.70874980993151,48.78675723297933
-21.557042083017414,48.41790925505784
-22.398767872257064,48.03431271294245
-23.233670779821107,47.636084453855844
-24.061496486195978,47.2233457819835
-24.88199282765222,46.796222421523126
-25.69490987305586,46.35484447838798
-26.49999999999999,45.899346400575254
-27.297017970232876,45.429866937211955
-28.085721004359854,44.94654909629058
-28.865868855796435,44.44954010110747
-29.637223883949574,43.938991345417215
-30.399551126605445,43.41505834731656
-31.15261837150107,42.877900701872214
-31.896196227058564,42.327682032506516
-32.63005819225989,41.76456994115627
-33.35398072564138,41.188735957219464
-34.067743313386586,40.60035548530583
-34.77112853649688,39.99960775180692
-35.46392213701949,39.3866757503019
-36.145913083312415,38.76174618581604
-36.81689363432686,38.125009417948505
-37.476659402887016,37.47665940288702
-38.12500941794852,36.816893634326846
-39.49309988743521,36.827911443374916
-40.129820575779284,36.13305274337835
-40.754317332029686,35.427187565487394
-41.366399928424805,34.71053092307313
-41.96588191867643,33.983301116691216
-42.55258069476298,33.245719667585554
-43.12631754255382,32.4980112502106
-43.68691769624716,31.740403623793554
-44.234210391605565,30.97312756295648
-44.768028917972245,30.196416787420333
-45.288210669052894,29.410507890811473
-45.794597192447,28.615640268593065
-47.14420153861617,28.32709412005299
-47.63139720814413,27.499999999999996
-48.97870359980616,27.14933873379488
-49.44506520009991,26.29040751600988
-51.67837840292533,26.33144898489372
-50.332466592753356,24.548784220188328
-52.565851648125694,24.51185918096057
-53.89918200091344,23.997461941472224
-54.30978635369398,23.053136580867154
-54.70384741944045,22.101789011538823
-54.147664736837704,20.78534107362741
-54.84007738476038,18.882952958515084
-56.11233446141406,18.232002668121904
-56.4219806018191,17.24993057864146
-30.399551126605445,43.41505834731656
-31.15261837150107,42.877900701872214
-31.896196227058564,42.327682032506516
-30.399551126605445,43.41505834731656
-31.15261837150107,42.877900701872214
-31.896196227058564,42.327682032506516
-32.63005819225989,41.76456994115627
-33.35398072564138,41.188735957219464
-34.067743313386586,40.60035548530583
-34.77112853649688,39.99960775180692
-35.46392213701949,39.3866757503019
-36.145913083312415,38.76174618581604
-36.81689363432686,38.125009417948505
-37.476659402887016,37.47665940288702
-38.84434921828717,37.51155200478585
-39.49309988743521,36.827911443374916
-40.129820575779284,36.13305274337835
-40.754317332029686,35.427187565487394
-41.366399928424805,34.71053092307313
-41.96588191867643,33.983301116691216
-42.55258069476298,33.245719667585554
-43.12631754255382,32.4980112502106
-43.68691769624716,31.740403623793554
-44.234210391605565,30.97312756295648
-44.768028917972245,30.196416787420333
-45.288210669052894,29.410507890811473
-45.794597192447,28.615640268593065
-47.14420153861617,28.32709412005299
-47.63139720814413,27.499999999999996
-48.104083892666765,26.664529113548543
-48.562117607240985,25.820935953223987
-49.89636535454859,25.423467985414625
-51.23126063905252,24.987155366977404
-53.47215943516235,24.93447744270127
-53.89918200091344,23.997461941472224
-54.30978635369398,23.053136580867154
-55.63103127400724,22.476395604954735
-54.50217200558268,19.837168312888796
-55.78559596035969,19.20852111297224
-56.11233446141406,18.232002668121904
-56.73111453595901,19.534089267429394
-55.44186462636859,20.179188456214465
-56.01482558983211,21.50207697271801
-53.776663564873665,21.72718241812291
-54.30978635369398,23.053136580867154
-53.89918200091344,23.997461941472224
-53.47215943516235,24.93447744270127
-53.028848731650854,25.863897660555562
-51.67837840292533,26.33144898489372
-51.21096038581776,27.22935064158166
-48.104083892666765,26.664529113548543
-48.49742261192857,27.999999999999996
-47.14420153861617,28.32709412005299
-46.642645288603426,29.14555953282627
-45.288210669052894,29.410507890811473
-44.768028917972245,30.196416787420333
-44.234210391605565,30.97312756295648
-43.68691769624716,31.740403623793554
-43.12631754255382,32.4980112502106
-42.55258069476298,33.245719667585554
-41.96588191867643,33.983301116691216
-41.366399928424805,34.71053092307313
-40.754317332029686,35.427187565487394
-40.129820575779284,36.13305274337835
-39.49309988743521,36.827911443374916
-38.84434921828717,37.51155200478585
-38.18376618407356,38.18376618407357
-36.81689363432686,38.125009417948505
-36.145913083312415,38.76174618581604
-35.46392213701949,39.3866757503019
-34.77112853649688,39.99960775180692
-34.067743313386586,40.60035548530583
-33.35398072564138,41.188735957219464
-32.63005819225989,41.76456994115627
-31.896196227058564,42.327682032506516
-31.15261837150107,42.877900701872214
-30.399551126605445,43.41505834731656
-29.637223883949574,43.938991345417215
-28.865868855796435,44.44954010110747
-28.085721004359854,44.94654909629058
-27.297017970232876,45.429866937211955
-26.49999999999999,45.899346400575254
-25.69490987305586,46.35484447838798
-24.88199282765222,46.796222421523126
-24.061496486195978,47.2233457819835
-23.233670779821107,47.636084453855844
-22.398767872257064,48.03431271294245
-21.557042083017414,48.41790925505784
-20.70874980993151,48.78675723297933
-19.85414945104334,49.140744292039734
-18.993501325900915,49.47976260435169
-18.127067596260442,49.803708901653145
-17.2551121862293,50.11248450676379
-16.37790070187221,50.40599536364314
-15.495700350305043,50.68415206604088
-14.60877985830095,50.9468698847309
-13.976228435536125,52.15999461960969
-13.06378236238206,52.39596921890381
-11.922405880224847,51.641613433617465
-11.019319613341246,51.8418228388917
-10.112876754956874,52.02624072272619
-9.203353416347307,52.194810909647025
-8.291026647132233,52.3474820515423
-7.376174350883463,52.48420764330323
-6.45907520047281,52.60494603699007
-5.540008553185638,52.709660454518485
-4.619254365625887,52.79831899886251
-3.6970931084386427,52.870894663770684
-2.7738056808760234,52.92736534199241
-1.8496733252325506,52.96771383201207
-0.9249775411760243,52.991927843288735
3.245314017740486e-15,53.0
0.9249775411760307,52.991927843288735
1.8496733252325572,52.96771383201207
2.77380568087603,52.92736534199241
3.6970931084386374,52.870894663770684
4.619254365625881,52.79831899886251
5.644537016453286,53.70418234988676
6.459075200472817,52.604946036990064
7.37617435088347,52.48420764330323
8.29102664713224,52.3474820515423
9.203353416347312,52.194810909647025
10.112876754956881,52.02624072272619
11.019319613341251,51.841822838891694
12.147356934568705,52.615983498402706
13.063782362382055,52.39596921890381
13.717409390433598,51.19406879332062
14.608779858300956,50.9468698847309
15.788072055027786,51.64045682200391
-32.63005819225989,41.76456994115627
-31.896196227058564,42.327682032506516
-33.983301116691216,41.96588191867644
-32.63005819225989,41.76456994115627
-31.896196227058564,42.327682032506516
-33.983301116691216,41.96588191867644
-32.63005819225989,41.76456994115627
-31.896196227058564,42.327682032506516
-31.15261837150107,42.877900701872214
-30.399551126605445,43.41505834731656
-29.637223883949574,43.938991345417215
-28.865868855796435,44.44954010110747
-28.085721004359854,44.94654909629058
-27.297017970232876,45.429866937211955
-26.49999999999999,45.899346400575254
-25.69490987305586,46.35484447838798
-24.88199282765222,46.796222421523126
-24.061496486195978,47.2233457819835
-23.233670779821107,47.636084453855844
-22.398767872257064,48.03431271294245
-21.557042083017414,48.41790925505784
-20.70874980993151,48.78675723297933
-19.85414945104334,49.140744292039734
-18.993501325900915,49.47976260435169
-18.127067596260442,49.803708901653145
-17.2551121862293,50.11248450676379
-16.37790070187221,50.40599536364314
-15.495700350305043,50.68415206604088
-14.60877985830095,50.9468698847309
-13.976228435536125,52.15999461960969
-13.06378236238206,52.39596921890381
-11.922405880224847,51.641613433617465
-11.019319613341246,51.8418228388917
-10.112876754956874,52.02624072272619
-9.203353416347307,52.194810909647025
-8.291026647132233,52.3474820515423
-7.376174350883463,52.48420764330323
-6.45907520047281,52.60494603699007
-5.540008553185638,52.709660454518485
-4.619254365625887,52.79831899886251
-3.6970931084386427,52.870894663770684
-2.7738056808760234,52.92736534199241
-1.8496733252325506,52.96771383201207
-0.9249775411760243,52.991927843288735
3.245314017740486e-15,53.0
0.9249775411760307,52.991927843288735
1.8496733252325572,52.96771383201207
2.77380568087603,52.92736534199241
3.6970931084386374,52.870894663770684
4.619254365625881,52.79831899886251
5.540008553185634,52.709660454518485
6.459075200472817,52.604946036990064
7.37617435088347,52.48420764330323
8.29102664713224,52.3474820515423
9.203353416347312,52.194810909647025
10.303685750333425,53.00786790617386
11.019319613341251,51.841822838891694
12.147356934568705,52.615983498402706
12.821860466782386,51.425673492627816
13.717409390433598,51.19406879332062
14.884417214117954,51.90813158066922
15.788072055027786,51.64045682200391
16.686917696247164,51.35705187993829
17.580680340686463,51.0580030823631
18.469087739586115,50.74340152243905
19.35186927544622,50.41334303084889
19.854149451043334,49.140744292039734
21.09948093842078,49.70726208643178
21.96377872609321,49.33145471270045
22.82138613399777,48.9406204999791
23.672041926610184,48.53487850015502
24.515486985935528,48.11435230617186
25.351464390438107,47.67917001438205
26.179719493302205,47.22946418552737
26.500000000000007,45.89934640057525
27.812056045142924,46.287034237914064
28.615640268593065,45.79459719244701
29.410507890811463,45.2882106690529
30.196416787420326,44.76802891797225
30.973127562956485,44.23421039160556
32.328188876086024,44.49593469062211
33.09982627336266,43.924953052601104
33.861381142911206,43.34059144836971
34.61262150774106,42.7430278801334
35.353318532759666,42.13244437154379
36.0832465944779,41.50902691225246
36.802183349737206,40.872965401256685
36.827911443374916,39.49309988743521
37.511552004785855,38.844349218287164
38.18376618407357,38.18376618407357
38.12500941794851,36.81689363432685
38.76174618581604,36.14591308331242
36.41409644839232,32.78739971158405
36.98076943091583,32.146892420534854
36.770133269710946,30.853805264953884
37.3030061499346,30.207378770392197
37.82451617312265,29.5517508156316
37.535868972222765,28.285306088146267
38.02379873562253,27.625906857746237
38.50014608158261,26.958092508499163
38.96476591008696,26.282066463125105
39.41751669343493,25.598034645706274
39.85826051935202,24.90620541896063
40.28686313299928,24.206789520772546
40.70319397786862,23.499999999999996
40.2325065284122,22.301242531331503
41.49853686436957,22.06516345093687
41.87730663685329,21.337553487758697
42.24332017606085,20.60344389908664
42.59646599072255,19.863058301812874
42.93663650920224,19.116622224562608
43.2637281122647,18.36436303899587
43.57764116463901,17.606509890547866
42.94469961887128,16.484925679083812
44.1655531769377,16.07494673630643
44.43937305316789,15.301703259486365
44.699656265872214,14.523798735622528
44.94632353026267,13.741470121968629
45.17929970910099,12.95495572339896
45.39851383558621,12.164495119818476
45.60389913497183,11.370329093184383
44.82102298012082,10.34774849981779
45.97293723448887,9.77184946843469
45.15485043859254,8.777213787321061
46.28596439157378,8.161464350345726
46.42135200797148,7.352419856890851
46.54259923085381,6.541135745123076
46.64966912714213,5.727859140041931
45.74800718694057,4.80830931031206
46.82115081031204,4.096319909139933
46.88551036221174,3.2785542659738893
46.93558813346497,2.45978994341836
46.9713688698975,1.6402763450175455
46.99284167235039,0.820263102552325
47.0,0.0
47.0,0.0
46.99284167235039,0.820263102552325
46.9713688698975,1.6402763450175455
46.93558813346497,2.45978994341836
46.88551036221174,3.2785542659738893
46.82115081031204,4.096319909139933
46.74252908230884,4.912837773579713
46.64966912714213,5.727859140041931
46.54259923085381,6.541135745123076
45.43366366737634,7.19598539185062
46.28596439157378,8.161464350345726
46.1364776220402,8.968022782697606
45.97293723448887,9.77184946843469
44.82102298012082,10.34774849981779
45.60389913497183,11.370329093184383
45.39851383558621,12.164495119818476
44.21803801316267,12.679318367581962
43.99001877429963,13.449098417245892
44.699656265872214,14.523798735622528
43.493854477568576,14.976135105029208
44.1655531769377,16.07494673630643
43.878280045368484,16.843293628629112
43.57764116463901,17.606509890547866
43.2637281122647,18.36436303899587
42.93663650920224,19.116622224562608
42.59646599072255,19.863058301812874
42.24332017606085,20.60344389908664
41.87730663685329,21.337553487758697
41.49853686436957,22.06516345093687
41.1071262355516,22.78605215157784
40.70319397786862,23.499999999999996
40.28686313299928,24.206789520772546
39.0102124231956,24.376286154727424
39.41751669343493,25.598034645706274
38.96476591008696,26.282066463125105
38.50014608158261,26.958092508499163
38.02379873562253,27.625906857746237
37.535868972222765,28.285306088146267
42.24332017606085,20.60344389908664
42.59646599072255,19.863058301812874
41.87730663685329,21.337553487758697
42.24332017606085,20.60344389908664
42.59646599072255,19.863058301812874
41.87730663685329,21.337553487758697
42.24332017606085,20.60344389908664
42.59646599072255,19.863058301812874
42.93663650920224,19.116622224562608
43.2637281122647,18.36436303899587
43.57764116463901,17.606509890547866
43.878280045368484,16.843293628629112
44.1655531769377,16.07494673630643
44.43937305316789,15.301703259486365
43.74859974957706,14.214781741247581
44.94632353026267,13.741470121968629
45.17929970910099,12.95495572339896
45.39851383558621,12.164495119818476
45.60389913497183,11.370329093184383
45.795393044906056,10.572699554161655
45.97293723448887,9.77184946843469
45.15485043859254,8.777213787321061
45.30115663856157,7.987816172678795
46.42135200797148,7.352419856890851
46.54259923085381,6.541135745123076
46.64966912714213,5.727859140041931
46.74252908230884,4.912837773579713
46.82115081031204,4.096319909139933
45.887946311951914,3.208797792229764
46.93558813346497,2.45978994341836
46.9713688698975,1.6402763450175455
46.99284167235039,0.820263102552325
47.0,0.0
47.0,0.0
46.99284167235039,0.820263102552325
46.9713688698975,1.6402763450175455
46.93558813346497,2.45978994341836
46.88551036221174,3.2785542659738893
45.82495611222029,4.009164166392275
45.74800718694057,4.80830931031206
45.65712297550081,5.605989796636784
45.55233116211224,6.40196264416301
45.43366366737634,7.19598539185062
45.30115663856157,7.987816172678795
46.1364776220402,8.968022782697606
44.99478963375506,9.56393777761693
45.795393044906056,10.572699554161655
45.60389913497183,11.370329093184383
45.39851383558621,12.164495119818476
45.17929970910099,12.95495572339896
44.94632353026267,13.741470121968629
44.699656265872214,14.523798735622528
43.493854477568576,14.976135105029208
44.1655531769377,16.07494673630643
43.878280045368484,16.843293628629112
43.57764116463901,17.606509890547866
43.2637281122647,18.36436303899587
